"10209る 2325 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","5,036,727","170,053,551","33.60","33.95","33.60","33.70","+0.10","1,869",
"102/09/03","3,003,341","101,327,285","33.90","33.95","33.50","33.80","+0.10","989",
"102/09/04","4,493,146","150,981,464","33.30","34.05","33.30","34.05","+0.25","1,924",
"102/09/05","9,259,682","318,020,064","34.60","34.60","34.15","34.30","+0.25","3,284",
"102/09/06","9,121,741","315,521,836","34.60","34.75","34.35","34.45","+0.15","2,865",
"102/09/09","5,989,144","207,240,167","34.45","34.75","34.45","34.70","+0.25","2,338",
"102/09/10","8,501,675","297,724,198","34.95","35.15","34.90","35.10","+0.40","3,223",
"102/09/11","9,796,045","343,300,372","35.20","35.35","34.55","35.25","+0.15","2,646",
"102/09/12","5,836,554","204,602,640","34.55","35.25","34.55","35.20","-0.05","3,076",
"102/09/13","3,177,644","110,605,034","34.70","35.15","34.60","34.90","-0.30","1,417",
"102/09/14","776,938","26,938,062","34.90","34.90","34.55","34.60","-0.30","465",
"102/09/16","7,333,519","258,559,227","34.70","35.40","34.70","35.30","+0.70","2,612",
"102/09/17","4,059,140","143,087,207","35.45","35.45","35.00","35.30"," 0.00","1,168",
"102/09/18","4,942,163","172,833,697","35.25","35.40","34.70","34.70","-0.60","2,232",
"102/09/23","11,178,055","397,099,799","34.70","36.00","34.65","35.75","+1.05","4,980",
"102/09/24","5,058,360","179,403,288","35.40","35.70","35.20","35.60","-0.15","2,014",
"102/09/25","3,708,587","131,691,520","35.60","35.65","35.25","35.60"," 0.00","1,070",
"102/09/26","3,622,618","126,632,429","35.20","35.40","34.60","35.00","-0.60","2,557",
"102/09/27","3,232,996","113,472,807","35.20","35.25","34.90","35.10","+0.10","1,413",
"102/09/30","6,243,612","216,437,183","34.85","35.15","34.50","34.55","-0.55","1,914",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

