"10209る 1303 玭ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","7,532,025","437,285,350","58.10","58.40","57.90","58.00","-0.60","2,530",
"102/09/03","6,700,912","394,384,384","59.00","59.20","58.30","59.20","+1.20","2,801",
"102/09/04","7,406,710","440,200,301","59.10","60.20","58.70","60.20","+1.00","3,020",
"102/09/05","8,354,033","506,919,671","60.60","61.00","60.20","60.90","+0.70","3,564",
"102/09/06","9,026,944","547,342,040","61.00","61.10","59.90","60.30","-0.60","2,823",
"102/09/09","11,030,714","673,034,565","60.50","61.90","60.00","61.50","+1.20","3,858",
"102/09/10","14,835,687","915,722,585","61.50","62.20","60.90","62.20","+0.70","5,062",
"102/09/11","11,334,256","704,968,240","62.00","62.70","61.50","62.70","+0.50","4,162",
"102/09/12","8,370,506","525,383,892","62.20","63.20","62.20","63.20","+0.50","3,377",
"102/09/13","5,658,976","351,101,110","62.70","63.00","61.50","61.80","-1.40","2,201",
"102/09/14","3,658,515","225,604,157","62.50","62.50","61.10","61.50","-0.30","1,360",
"102/09/16","10,108,866","639,213,060","62.00","63.70","62.00","63.70","+2.20","4,577",
"102/09/17","10,552,126","673,973,915","63.10","64.20","63.00","64.20","+0.50","3,349",
"102/09/18","7,627,204","487,740,974","63.50","64.30","63.40","63.50","-0.70","2,330",
"102/09/23","9,726,616","615,281,409","62.80","64.00","62.00","63.50"," 0.00","3,395",
"102/09/24","4,666,145","294,778,022","62.80","63.60","62.80","63.40","-0.10","1,679",
"102/09/25","6,441,069","408,181,707","63.30","63.50","63.00","63.50","+0.10","2,063",
"102/09/26","6,333,033","396,901,297","63.50","63.50","62.20","62.20","-1.30","1,996",
"102/09/27","5,650,821","356,578,923","62.50","63.30","62.50","63.30","+1.10","2,257",
"102/09/30","6,802,092","424,187,181","62.50","63.00","62.20","62.20","-1.10","2,053",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

