"9901る 2884 ド           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/01/04","6,920,084","92,230,644","13.40","13.40","13.20","13.35"," 0.00","1,397",
" 99/01/05","9,596,743","128,700,041","13.40","13.60","13.30","13.30","-0.05","2,000",
" 99/01/06","11,441,915","154,085,579","13.30","13.60","13.30","13.50","+0.20","1,867",
" 99/01/07","18,427,984","253,095,000","13.60","14.00","13.55","13.65","+0.15","3,636",
" 99/01/08","10,594,147","146,559,913","13.80","13.95","13.60","13.85","+0.20","2,400",
" 99/01/11","10,782,928","149,379,388","13.90","14.00","13.70","13.75","-0.10","1,767",
" 99/01/12","9,417,769","128,748,843","13.80","13.90","13.55","13.60","-0.15","1,904",
" 99/01/13","4,327,356","58,051,618","13.45","13.55","13.35","13.35","-0.25","957",
" 99/01/14","5,761,702","77,165,757","13.45","13.50","13.30","13.40","+0.05","815",
" 99/01/15","7,362,510","99,102,410","13.45","13.55","13.35","13.50","+0.10","1,395",
" 99/01/18","4,072,216","54,364,251","13.25","13.45","13.25","13.40","-0.10","960",
" 99/01/19","6,724,066","89,358,271","13.40","13.50","13.15","13.30","-0.10","1,494",
" 99/01/20","7,537,666","99,273,708","13.35","13.35","13.05","13.10","-0.20","1,759",
" 99/01/21","7,807,242","101,264,243","13.10","13.15","12.85","12.85","-0.25","1,635",
" 99/01/22","9,607,150","121,591,680","12.70","12.80","12.55","12.60","-0.25","1,792",
" 99/01/25","6,806,504","85,424,188","12.40","12.65","12.40","12.55","-0.05","1,108",
" 99/01/26","12,890,821","158,713,404","12.55","12.55","12.10","12.15","-0.40","2,124",
" 99/01/27","7,498,538","90,482,453","12.15","12.20","11.90","12.00","-0.15","1,399",
" 99/01/28","5,498,193","66,932,926","12.15","12.30","12.00","12.10","+0.10","1,019",
" 99/01/29","9,735,359","115,337,287","12.10","12.10","11.65","12.00","-0.10","1,849",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

