"9908る 2324 く腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/08/02","19,863,816","844,989,728","42.30","42.90","42.10","42.80","+0.85","6,007",
" 99/08/03","17,406,351","738,634,344","42.80","42.90","42.15","42.55","-0.25","4,978",
" 99/08/04","21,006,743","878,335,599","42.50","42.50","41.50","41.85","-0.70","5,713",
" 99/08/05","26,386,091","1,083,203,031","41.50","41.75","40.80","41.00","-0.85","7,907",
" 99/08/06","28,898,411","1,159,966,013","40.50","40.60","39.90","40.05","-0.95","8,221",
" 99/08/09","13,215,999","533,413,161","40.00","40.70","39.90","40.30","+0.25","4,534",
" 99/08/10","35,478,864","1,408,695,694","40.35","40.35","39.30","39.60","-0.70","9,088",
" 99/08/11","30,569,872","1,112,940,517","36.40","36.75","35.95","36.35","X0.00","8,273",
" 99/08/12","22,658,007","810,436,852","36.00","36.15","35.50","35.70","-0.65","8,823",
" 99/08/13","21,605,691","795,855,652","35.95","37.35","35.90","37.10","+1.40","6,030",
" 99/08/16","9,672,707","354,306,751","37.10","37.20","36.45","36.60","-0.50","4,288",
" 99/08/17","14,957,326","557,513,156","37.10","37.55","36.85","37.50","+0.90","4,374",
" 99/08/18","27,222,998","1,045,797,223","38.30","38.75","37.80","38.55","+1.05","8,432",
" 99/08/19","20,442,176","784,290,738","38.80","39.30","37.90","37.95","-0.60","6,581",
" 99/08/20","12,005,786","448,304,322","37.50","37.75","37.10","37.20","-0.75","4,727",
" 99/08/23","10,403,506","394,393,058","37.35","38.30","36.95","37.80","+0.60","3,876",
" 99/08/24","10,328,345","387,260,624","37.80","37.90","37.20","37.25","-0.55","3,682",
" 99/08/25","28,410,608","1,039,924,586","37.50","37.60","36.00","36.05","-1.20","8,479",
" 99/08/26","11,871,400","428,048,068","36.05","36.40","35.85","36.15","+0.10","4,231",
" 99/08/27","10,275,779","368,338,436","36.15","36.15","35.60","36.10","-0.05","3,463",
" 99/08/30","7,054,013","255,829,753","36.50","36.55","36.10","36.10"," 0.00","2,813",
" 99/08/31","23,535,078","841,805,878","36.05","36.05","35.40","35.90","-0.20","4,405",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

