"99年07月 1723 中碳             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
" 99/07/01","325,899","30,505,293","94.00","94.50","93.10","94.10","+0.10","199",
" 99/07/02","547,884","51,295,578","94.10","94.50","93.00","93.80","-0.30","250",
" 99/07/05","422,199","40,069,800","94.10","95.50","94.00","95.50","+1.70","260",
" 99/07/06","787,456","75,189,176","95.30","95.90","95.00","95.90","+0.40","443",
" 99/07/07","403,757","38,726,572","95.80","96.20","95.50","96.00","+0.10","294",
" 99/07/08","1,329,185","128,626,815","96.30","97.50","96.30","97.40","+1.40","564",
" 99/07/09","723,360","70,758,498","97.60","98.10","97.50","98.00","+0.60","461",
" 99/07/12","1,817,402","178,000,143","98.20","98.60","97.20","97.70","-0.30","866",
" 99/07/13","1,394,983","128,939,619","91.90","93.70","91.90","92.20","X0.00","747",
" 99/07/14","981,681","90,833,333","92.50","93.00","92.20","92.20"," 0.00","510",
" 99/07/15","441,434","40,780,174","92.50","92.80","92.20","92.50","+0.30","325",
" 99/07/16","511,951","47,674,117","92.50","93.80","92.40","93.00","+0.50","308",
" 99/07/19","188,758","17,534,864","92.80","93.20","92.50","93.10","+0.10","152",
" 99/07/20","596,625","55,983,760","93.10","94.50","93.10","94.40","+1.30","395",
" 99/07/21","978,941","92,443,640","94.90","95.20","93.50","93.70","-0.70","528",
" 99/07/22","415,650","39,025,700","93.50","94.60","93.30","94.50","+0.80","306",
" 99/07/23","807,166","76,505,683","94.90","95.30","94.00","95.00","+0.50","454",
" 99/07/26","580,581","55,613,397","95.50","96.10","95.30","96.10","+1.10","394",
" 99/07/27","540,199","51,749,821","96.10","96.10","95.30","95.70","-0.40","288",
" 99/07/28","398,210","38,095,050","95.50","96.20","95.00","95.90","+0.20","285",
" 99/07/29","406,988","38,804,760","96.10","96.10","94.70","95.00","-0.90","285",
" 99/07/30","642,512","61,573,052","94.50","96.50","94.50","96.30","+1.30","385",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

