"10207る 1710 狥羛             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/07/01","1,691,266","46,678,985","27.70","27.70","27.45","27.55","-0.20","880",
"102/07/02","1,171,437","32,332,784","27.60","27.75","27.50","27.50","-0.05","712",
"102/07/03","1,573,145","43,173,802","27.50","27.60","27.30","27.30","-0.20","835",
"102/07/04","668,897","18,320,777","27.35","27.55","27.30","27.30"," 0.00","438",
"102/07/05","2,424,299","67,227,544","27.40","28.15","27.40","27.60","+0.30","1,148",
"102/07/08","1,942,650","53,359,687","27.70","27.80","27.30","27.40","-0.20","860",
"102/07/09","1,868,608","51,133,437","27.40","27.60","27.25","27.40"," 0.00","712",
"102/07/10","4,523,234","126,996,207","27.90","28.35","27.75","27.75","+0.35","1,634",
"102/07/11","5,226,347","148,216,075","28.10","28.50","28.05","28.30","+0.55","1,837",
"102/07/12","2,180,000","61,707,050","28.30","28.45","28.20","28.30"," 0.00","784",
"102/07/15","2,232,465","63,507,157","28.20","28.60","28.15","28.45","+0.15","1,061",
"102/07/16","4,653,008","135,801,220","28.70","29.50","28.60","29.00","+0.55","1,745",
"102/07/17","3,087,954","90,439,988","29.00","29.50","28.85","29.40","+0.40","1,831",
"102/07/18","5,612,978","167,631,496","29.80","30.30","29.45","29.45","+0.05","1,989",
"102/07/19","3,115,037","90,533,007","29.80","29.80","28.80","28.80","-0.65","1,174",
"102/07/22","2,154,975","62,546,117","29.00","29.30","28.70","29.10","+0.30","770",
"102/07/23","4,702,335","139,927,001","29.40","29.95","29.40","29.70","+0.60","2,072",
"102/07/24","2,833,623","84,298,359","29.70","29.95","29.50","29.65","-0.05","1,521",
"102/07/25","1,752,219","52,103,581","29.65","29.85","29.60","29.70","+0.05","828",
"102/07/26","1,258,068","37,346,440","29.90","29.90","29.50","29.55","-0.15","605",
"102/07/29","2,604,147","75,645,833","29.30","29.50","28.75","28.80","-0.75","1,182",
"102/07/30","1,487,586","43,321,721","28.70","29.30","28.70","29.25","+0.45","933",
"102/07/31","1,472,426","42,996,881","29.25","29.35","29.00","29.35","+0.10","627",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

