"102年10月 2886 兆豐金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"102/10/01","15,182,352","370,796,513","24.30","24.55","24.25","24.40","+0.15","3,179",
"102/10/02","18,484,150","445,249,622","24.30","24.40","23.95","23.95","-0.45","4,155",
"102/10/03","30,470,712","747,573,891","24.05","24.85","24.05","24.70","+0.75","7,121",
"102/10/04","20,206,355","501,509,506","24.55","24.95","24.55","24.85","+0.15","5,454",
"102/10/07","15,982,821","397,008,064","24.80","25.00","24.65","24.90","+0.05","2,831",
"102/10/08","17,777,450","444,715,451","24.90","25.10","24.80","25.10","+0.20","4,138",
"102/10/09","20,208,796","507,116,950","25.00","25.20","24.95","25.15","+0.05","4,474",
"102/10/11","18,535,327","467,578,075","25.30","25.40","25.05","25.10","-0.05","4,159",
"102/10/14","14,711,671","369,573,797","24.95","25.25","24.95","25.10"," 0.00","3,071",
"102/10/15","18,088,478","456,806,892","25.10","25.35","25.10","25.35","+0.25","4,734",
"102/10/16","15,122,767","382,164,895","25.30","25.40","25.10","25.20","-0.15","4,470",
"102/10/17","10,178,562","255,617,424","25.20","25.30","25.00","25.00","-0.20","2,651",
"102/10/18","9,980,723","249,756,475","25.00","25.15","24.85","25.15","+0.15","3,382",
"102/10/21","21,769,192","539,363,411","25.00","25.15","24.50","24.70","-0.45","5,236",
"102/10/22","13,204,547","326,263,320","24.60","24.80","24.50","24.70"," 0.00","4,078",
"102/10/23","10,734,077","266,504,426","24.75","24.95","24.75","24.85","+0.15","3,227",
"102/10/24","12,543,689","311,581,065","24.70","24.95","24.65","24.95","+0.10","4,021",
"102/10/25","17,306,662","431,136,237","24.80","25.00","24.75","24.90","-0.05","3,935",
"102/10/28","25,756,277","646,304,629","24.90","25.30","24.70","25.30","+0.40","5,703",
"102/10/29","30,434,519","758,272,289","25.00","25.10","24.70","24.85","X0.00","5,759",
"102/10/30","10,324,337","257,905,610","24.90","25.10","24.75","25.10","+0.25","2,328",
"102/10/31","20,850,210","525,964,730","24.90","25.40","24.90","25.40","+0.30","3,873",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

