"10302る 1303 玭ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/02/05","19,780,595","1,255,968,480","64.90","64.90","62.70","63.00","-3.10","8,261",
"103/02/06","11,409,118","720,757,643","63.30","63.70","63.00","63.00"," 0.00","4,975",
"103/02/07","10,569,457","668,033,099","64.00","64.00","63.00","63.30","+0.30","4,852",
"103/02/10","5,917,052","374,263,785","63.60","63.80","62.90","63.60","+0.30","2,484",
"103/02/11","4,454,658","282,492,495","63.60","63.60","63.10","63.50","-0.10","1,355",
"103/02/12","9,849,977","628,698,201","63.10","64.50","63.10","64.20","+0.70","3,343",
"103/02/13","4,586,116","292,311,461","64.00","64.20","63.60","63.70","-0.50","1,447",
"103/02/14","7,067,130","456,022,751","64.30","65.00","64.00","64.50","+0.80","2,872",
"103/02/17","9,469,611","608,098,823","64.50","65.30","63.50","63.60","-0.90","3,110",
"103/02/18","5,543,942","353,394,357","63.70","64.40","63.40","64.40","+0.80","2,038",
"103/02/19","4,424,237","282,230,968","64.40","64.40","63.40","64.00","-0.40","1,759",
"103/02/20","2,608,223","166,520,678","64.00","64.00","63.60","64.00"," 0.00","1,348",
"103/02/21","5,287,452","340,771,091","64.50","64.90","64.00","64.70","+0.70","2,441",
"103/02/24","2,870,171","183,824,144","64.70","64.80","63.70","64.30","-0.40","1,771",
"103/02/25","3,181,127","203,716,480","64.40","64.70","63.70","64.00","-0.30","1,597",
"103/02/26","5,404,578","347,886,726","63.90","64.80","63.90","64.40","+0.40","1,936",
"103/02/27","6,784,050","439,836,899","64.70","65.00","64.20","64.90","+0.50","2,628",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

